"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"12/25/2024","AirNow","060831014","1","0.034","ppm","31","Paradise Road","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.5416600008816","-119.79146"
"12/26/2024","AirNow","060831014","1","0.031","ppm","29","Paradise Road","18","75.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.5416600008816","-119.79146"
"12/27/2024","AirNow","060831014","1","0.028","ppm","26","Paradise Road","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.5416600008816","-119.79146"
"12/28/2024","AirNow","060831014","1","0.024","ppm","22","Paradise Road","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.5416600008816","-119.79146"
"12/29/2024","AirNow","060831014","1","0.035","ppm","32","Paradise Road","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.5416600008816","-119.79146"
"12/30/2024","AirNow","060831014","1","0.033","ppm","31","Paradise Road","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.5416600008816","-119.79146"
"12/31/2024","AirNow","060831014","1","0.033","ppm","31","Paradise Road","19","79.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.5416600008816","-119.79146"
"01/01/2024","AQS","060831021","1","0.02","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/02/2024","AQS","060831021","1","0.018","ppm","17","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/03/2024","AQS","060831021","1","0.025","ppm","23","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/04/2024","AQS","060831021","1","0.029","ppm","27","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/05/2024","AQS","060831021","1","0.02","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/06/2024","AQS","060831021","1","0.021","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/07/2024","AQS","060831021","1","0.025","ppm","23","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/08/2024","AQS","060831021","1","0.021","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/09/2024","AQS","060831021","1","0.016","ppm","15","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/10/2024","AQS","060831021","1","0.019","ppm","18","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/11/2024","AQS","060831021","1","0.025","ppm","23","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/12/2024","AQS","060831021","1","0.02","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/13/2024","AQS","060831021","1","0.018","ppm","17","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/14/2024","AQS","060831021","1","0.021","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/15/2024","AQS","060831021","1","0.018","ppm","17","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/16/2024","AQS","060831021","1","0.017","ppm","16","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/17/2024","AQS","060831021","1","0.016","ppm","15","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/18/2024","AQS","060831021","1","0.019","ppm","18","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/19/2024","AQS","060831021","1","0.019","ppm","18","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/20/2024","AQS","060831021","1","0.014","ppm","13","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/21/2024","AQS","060831021","1","0.019","ppm","18","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/22/2024","AQS","060831021","1","0.016","ppm","15","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/23/2024","AQS","060831021","1","0.024","ppm","22","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/24/2024","AQS","060831021","1","0.016","ppm","15","Carpinteria","39","229.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/25/2024","AQS","060831021","1","0.021","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/26/2024","AQS","060831021","1","0.022","ppm","20","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/27/2024","AQS","060831021","1","0.021","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/28/2024","AQS","060831021","1","0.02","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/29/2024","AQS","060831021","1","0.02","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/30/2024","AQS","060831021","1","0.016","ppm","15","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"01/31/2024","AQS","060831021","1","0.02","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/01/2024","AQS","060831021","1","0.019","ppm","18","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/02/2024","AQS","060831021","1","0.022","ppm","20","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/03/2024","AQS","060831021","1","0.022","ppm","20","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/04/2024","AQS","060831021","1","0.018","ppm","17","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/05/2024","AQS","060831021","1","0.018","ppm","17","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/06/2024","AQS","060831021","1","0.018","ppm","17","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/07/2024","AQS","060831021","1","0.023","ppm","21","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/08/2024","AQS","060831021","1","0.023","ppm","21","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/09/2024","AQS","060831021","1","0.025","ppm","23","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/10/2024","AQS","060831021","1","0.023","ppm","21","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/11/2024","AQS","060831021","1","0.022","ppm","20","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/12/2024","AQS","060831021","1","0.021","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/13/2024","AQS","060831021","1","0.018","ppm","17","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/14/2024","AQS","060831021","1","0.018","ppm","17","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/15/2024","AQS","060831021","1","0.017","ppm","16","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/16/2024","AQS","060831021","1","0.019","ppm","18","Carpinteria","39","229.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/17/2024","AQS","060831021","1","0.019","ppm","18","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/18/2024","AQS","060831021","1","0.016","ppm","15","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/19/2024","AQS","060831021","1","0.016","ppm","15","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/20/2024","AQS","060831021","1","0.016","ppm","15","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/21/2024","AQS","060831021","1","0.021","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/22/2024","AQS","060831021","1","0.02","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/23/2024","AQS","060831021","1","0.025","ppm","23","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/24/2024","AQS","060831021","1","0.024","ppm","22","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/25/2024","AQS","060831021","1","0.02","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/26/2024","AQS","060831021","1","0.017","ppm","16","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/27/2024","AQS","060831021","1","0.019","ppm","18","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/28/2024","AQS","060831021","1","0.021","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"02/29/2024","AQS","060831021","1","0.021","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/01/2024","AQS","060831021","1","0.019","ppm","18","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/02/2024","AQS","060831021","1","0.022","ppm","20","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/03/2024","AQS","060831021","1","0.023","ppm","21","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/04/2024","AQS","060831021","1","0.022","ppm","20","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/05/2024","AQS","060831021","1","0.022","ppm","20","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/06/2024","AQS","060831021","1","0.016","ppm","15","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/07/2024","AQS","060831021","1","0.021","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/08/2024","AQS","060831021","1","0.022","ppm","20","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/09/2024","AQS","060831021","1","0.019","ppm","18","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/10/2024","AQS","060831021","1","0.02","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/11/2024","AQS","060831021","1","0.021","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/12/2024","AQS","060831021","1","0.02","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/13/2024","AQS","060831021","1","0.033","ppm","31","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/14/2024","AQS","060831021","1","0.029","ppm","27","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/15/2024","AQS","060831021","1","0.023","ppm","21","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/16/2024","AQS","060831021","1","0.022","ppm","20","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/17/2024","AQS","060831021","1","0.02","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/18/2024","AQS","060831021","1","0.018","ppm","17","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/19/2024","AQS","060831021","1","0.021","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/20/2024","AQS","060831021","1","0.02","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/21/2024","AQS","060831021","1","0.024","ppm","22","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/22/2024","AQS","060831021","1","0.023","ppm","21","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/23/2024","AQS","060831021","1","0.024","ppm","22","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/24/2024","AQS","060831021","1","0.023","ppm","21","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/25/2024","AQS","060831021","1","0.018","ppm","17","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/26/2024","AQS","060831021","1","0.023","ppm","21","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/27/2024","AQS","060831021","1","0.023","ppm","21","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/28/2024","AQS","060831021","1","0.02","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/29/2024","AQS","060831021","1","0.023","ppm","21","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/30/2024","AQS","060831021","1","0.022","ppm","20","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"03/31/2024","AQS","060831021","1","0.022","ppm","20","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/01/2024","AQS","060831021","1","0.023","ppm","21","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/02/2024","AQS","060831021","1","0.022","ppm","20","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/03/2024","AQS","060831021","1","0.021","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/04/2024","AQS","060831021","1","0.024","ppm","22","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/05/2024","AQS","060831021","1","0.026","ppm","24","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/06/2024","AQS","060831021","1","0.025","ppm","23","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/07/2024","AQS","060831021","1","0.022","ppm","20","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/08/2024","AQS","060831021","1","0.023","ppm","21","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/09/2024","AQS","060831021","1","0.026","ppm","24","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/10/2024","AQS","060831021","1","0.022","ppm","20","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/11/2024","AQS","060831021","1","0.02","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/12/2024","AQS","060831021","1","0.022","ppm","20","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/13/2024","AQS","060831021","1","0.021","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/14/2024","AQS","060831021","1","0.024","ppm","22","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/15/2024","AQS","060831021","1","0.024","ppm","22","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/16/2024","AQS","060831021","1","0.024","ppm","22","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/17/2024","AQS","060831021","1","0.023","ppm","21","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/18/2024","AQS","060831021","1","0.022","ppm","20","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/19/2024","AQS","060831021","1","0.023","ppm","21","Carpinteria","39","229.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/20/2024","AQS","060831021","1","0.021","ppm","19","Carpinteria","42","247.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/21/2024","AirNow","060831021","1","0.024","ppm","22","Carpinteria","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/22/2024","AirNow","060831021","1","0.022","ppm","20","Carpinteria","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/23/2024","AQS","060831021","1","0.024","ppm","22","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/24/2024","AQS","060831021","1","0.024","ppm","22","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/25/2024","AQS","060831021","1","0.02","ppm","19","Carpinteria","42","247.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/26/2024","AQS","060831021","1","0.019","ppm","18","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/27/2024","AQS","060831021","1","0.019","ppm","18","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/28/2024","AQS","060831021","1","0.019","ppm","18","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/29/2024","AQS","060831021","1","0.021","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"04/30/2024","AQS","060831021","1","0.023","ppm","21","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"05/01/2024","AQS","060831021","1","0.023","ppm","21","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"05/02/2024","AQS","060831021","1","0.023","ppm","21","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"05/03/2024","AQS","060831021","1","0.021","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"05/04/2024","AQS","060831021","1","0.016","ppm","15","Carpinteria","39","229.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"05/05/2024","AirNow","060831021","1","0.026","ppm","24","Carpinteria","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"05/06/2024","AQS","060831021","1","0.025","ppm","23","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"05/07/2024","AQS","060831021","1","0.021","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"05/08/2024","AQS","060831021","1","0.021","ppm","19","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
"05/09/2024","AQS","060831021","1","0.028","ppm","26","Carpinteria","51","300.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.40305200088","-119.457914"
